127.0.0.1, 2010-02-15 09:18:12, GET, /, HTTP/1.1, 303, 0.000953
172.16.15.92, 2010-03-12 13:54:39, GET, /cmdb/groups/index, HTTP/1.1, 200, 0.029888
172.16.15.92, 2010-03-12 13:54:41, GET, /cmdb/services/index, HTTP/1.1, 200, 0.037051
172.16.15.92, 2010-03-12 13:57:05, GET, /cmdb/services/index, HTTP/1.1, 500, 0.040657
172.16.15.92, 2010-03-12 13:57:06, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.13-57-05.b48bbe75-154e-445d-9e79-db75159bebad, HTTP/1.1, 303, 0.006635
172.16.15.92, 2010-03-12 13:57:06, GET, /admin/default/index, HTTP/1.1, 200, 0.028986
172.16.15.92, 2010-03-12 13:57:10, POST, /admin/default/index, HTTP/1.1, 303, 0.028904
172.16.15.92, 2010-03-12 13:57:10, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.13-57-05.b48bbe75-154e-445d-9e79-db75159bebad, HTTP/1.1, 200, 0.062233
172.16.15.92, 2010-03-12 13:57:37, GET, /cmdb/services/index, HTTP/1.1, 500, 0.018591
172.16.15.92, 2010-03-12 13:57:38, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.13-57-37.c1024485-19be-463b-b693-14e6d6645843, HTTP/1.1, 200, 0.033698
172.16.15.92, 2010-03-12 13:58:10, GET, /cmdb/services/index, HTTP/1.1, 500, 0.021281
172.16.15.92, 2010-03-12 13:58:24, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.13-58-10.34fb48ea-e1c0-40d7-8287-05ebbc080350, HTTP/1.1, 200, 0.039447
172.16.15.92, 2010-03-12 13:59:18, GET, /cmdb/services/index, HTTP/1.1, 200, 0.067518
172.16.15.92, 2010-03-12 13:59:18, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000568
172.16.15.92, 2010-03-12 13:59:18, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000735
172.16.15.92, 2010-03-12 13:59:18, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000814
172.16.15.92, 2010-03-12 13:59:18, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000593
172.16.15.92, 2010-03-12 13:59:46, GET, /cmdb/services/index, HTTP/1.1, 500, 0.018861
172.16.15.92, 2010-03-12 13:59:48, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.13-59-46.7c1a809f-af62-48f4-a212-1214afadf8cc, HTTP/1.1, 200, 0.035791
172.16.15.92, 2010-03-12 13:59:58, GET, /cmdb/services/index, HTTP/1.1, 500, 0.034937
172.16.15.92, 2010-03-12 13:59:59, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.13-59-58.0c42ae8b-8dc2-4ba7-842c-0171a68c40fe, HTTP/1.1, 200, 0.034342
172.16.15.92, 2010-03-12 14:00:13, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.13-59-58.0c42ae8b-8dc2-4ba7-842c-0171a68c40fe, HTTP/1.1, 200, 0.040356
172.16.15.92, 2010-03-12 14:00:13, GET, /admin/static/calendar.js, HTTP/1.1, 304, 0.019406
172.16.15.92, 2010-03-12 14:00:13, GET, /admin/static/jquery.js, HTTP/1.1, 304, 0.023823
172.16.15.92, 2010-03-12 14:00:13, GET, /admin/static/calendar.css, HTTP/1.1, 304, 0.020810
172.16.15.92, 2010-03-12 14:00:13, GET, /admin/static/styles.css, HTTP/1.1, 304, 0.018632
172.16.15.92, 2010-03-12 14:00:13, GET, /admin/static/title.png, HTTP/1.1, 304, 0.000533
172.16.15.92, 2010-03-12 14:00:59, GET, /cmdb/services/index, HTTP/1.1, 500, 0.018289
172.16.15.92, 2010-03-12 14:01:00, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.14-00-59.175dfc2d-adac-4779-9668-28591e1ff612, HTTP/1.1, 200, 0.056196
172.16.15.92, 2010-03-12 14:02:15, GET, /cmdb/services/index, HTTP/1.1, 500, 0.024106
172.16.15.92, 2010-03-12 14:02:18, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.14-02-15.d515b387-df36-4b52-a247-2fff92bb2f42, HTTP/1.1, 200, 0.036763
172.16.15.92, 2010-03-12 14:03:23, GET, /cmdb/services/index, HTTP/1.1, 500, 0.022674
172.16.15.92, 2010-03-12 14:03:55, GET, /cmdb/services/index, HTTP/1.1, 200, 0.044431
172.16.15.92, 2010-03-12 14:03:55, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001091
172.16.15.92, 2010-03-12 14:03:55, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000503
172.16.15.92, 2010-03-12 14:03:55, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000579
172.16.15.92, 2010-03-12 14:03:55, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000402
172.16.15.92, 2010-03-12 14:03:55, GET, /cmdb/services/index, HTTP/1.1, 200, 0.047613
172.16.15.92, 2010-03-12 14:03:55, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001103
172.16.15.92, 2010-03-12 14:03:55, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000667
172.16.15.92, 2010-03-12 14:03:55, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000703
172.16.15.92, 2010-03-12 14:03:55, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000423
172.16.15.92, 2010-03-12 14:04:06, GET, /cmdb/services/index, HTTP/1.1, 500, 0.054879
172.16.15.92, 2010-03-12 14:04:06, GET, /cmdb/services/index, HTTP/1.1, 500, 0.041228
172.16.15.92, 2010-03-12 14:04:07, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.14-04-06.f25ea018-9bc5-47a4-9d7b-fcdc5dfee7f0, HTTP/1.1, 200, 0.055907
172.16.15.92, 2010-03-12 14:17:49, GET, /cmdb/groups/index, HTTP/1.1, 200, 0.058331
172.16.15.92, 2010-03-12 14:20:56, GET, /cmdb/groups/index, HTTP/1.1, 200, 0.035115
172.16.15.92, 2010-03-12 14:20:56, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001074
172.16.15.92, 2010-03-12 14:20:56, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000634
172.16.15.92, 2010-03-12 14:20:56, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000500
172.16.15.92, 2010-03-12 14:20:56, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000475
172.16.15.92, 2010-03-12 14:20:56, GET, /cmdb/groups/index, HTTP/1.1, 200, 0.029765
172.16.15.92, 2010-03-12 14:20:56, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002390
172.16.15.92, 2010-03-12 14:20:56, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000556
172.16.15.92, 2010-03-12 14:20:56, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000538
172.16.15.92, 2010-03-12 14:20:56, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.001033
172.16.15.92, 2010-03-12 14:21:12, GET, /cmdb/groups/index, HTTP/1.1, 200, 0.097643
172.16.15.92, 2010-03-12 14:21:12, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001097
172.16.15.92, 2010-03-12 14:21:12, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000549
172.16.15.92, 2010-03-12 14:21:12, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000396
172.16.15.92, 2010-03-12 14:21:12, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000485
172.16.15.92, 2010-03-12 14:21:26, GET, /cmdb/groups/index, HTTP/1.1, 200, 0.040354
172.16.15.92, 2010-03-12 14:21:26, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002410
172.16.15.92, 2010-03-12 14:21:26, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000569
172.16.15.92, 2010-03-12 14:21:26, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000431
172.16.15.92, 2010-03-12 14:21:26, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000555
172.16.15.92, 2010-03-12 14:21:27, GET, /cmdb/groups/index, HTTP/1.1, 200, 0.028273
172.16.15.92, 2010-03-12 14:21:27, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001086
172.16.15.92, 2010-03-12 14:21:27, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000541
172.16.15.92, 2010-03-12 14:21:27, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000366
172.16.15.92, 2010-03-12 14:21:27, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000330
172.16.15.92, 2010-03-12 14:21:31, GET, /cmdb/services/index, HTTP/1.1, 500, 0.015663
172.16.15.92, 2010-03-12 14:21:32, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.14-21-31.338f964a-e25c-47e8-b0ae-94e0bf00f2b8, HTTP/1.1, 200, 0.051225
172.16.15.92, 2010-03-12 14:21:56, GET, /cmdb/services/index, HTTP/1.1, 500, 0.014937
172.16.15.92, 2010-03-12 14:21:56, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.14-21-56.e5163911-1e40-486b-b5ed-d4f8bb0a0bc3, HTTP/1.1, 200, 0.035053
172.16.15.92, 2010-03-12 14:22:18, GET, /cmdb/services/index, HTTP/1.1, 500, 0.033517
172.16.15.92, 2010-03-12 14:22:19, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.14-22-18.18a08289-2b57-4f12-b2c5-ddc0b843c54f, HTTP/1.1, 200, 0.037644
172.16.15.92, 2010-03-12 14:24:29, GET, /cmdb/services/index, HTTP/1.1, 500, 0.054596
172.16.15.92, 2010-03-12 14:24:30, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.14-24-29.1fa8b7b1-42a8-4265-b209-a060931d1ecc, HTTP/1.1, 200, 0.062533
172.16.15.92, 2010-03-12 14:24:44, GET, /cmdb/services/index, HTTP/1.1, 500, 0.017208
172.16.15.92, 2010-03-12 14:24:46, GET, /admin/default/ticket/cmdb/172.16.15.92.2010-03-12.14-24-44.318a457c-e80d-47bd-9dde-9b5f28cd0f9f, HTTP/1.1, 200, 0.039294
172.16.15.92, 2010-03-12 14:26:38, GET, /cmdb/services/index, HTTP/1.1, 200, 0.100371
172.16.15.92, 2010-03-12 14:26:38, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.003247
172.16.15.92, 2010-03-12 14:26:39, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000638
172.16.15.92, 2010-03-12 14:26:39, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000724
172.16.15.92, 2010-03-12 14:26:39, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000438
172.16.15.92, 2010-03-12 14:26:56, GET, /cmdb/services/index, HTTP/1.1, 200, 0.053876
172.16.15.92, 2010-03-12 14:26:56, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001118
172.16.15.92, 2010-03-12 14:26:56, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000543
172.16.15.92, 2010-03-12 14:26:56, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000464
172.16.15.92, 2010-03-12 14:26:56, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000593
172.16.15.92, 2010-03-12 14:27:05, GET, /cmdb/services/index, HTTP/1.1, 200, 0.052363
172.16.15.92, 2010-03-12 14:27:05, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000603
172.16.15.92, 2010-03-12 14:27:05, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000525
172.16.15.92, 2010-03-12 14:27:05, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000497
172.16.15.92, 2010-03-12 14:27:05, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000358
127.0.0.1, 2010-03-12 14:28:59, GET, /, HTTP/1.1, 303, 0.000925
127.0.0.1, 2010-03-12 14:28:59, GET, /welcome/default/index, HTTP/1.1, 200, 0.174561
127.0.0.1, 2010-03-12 14:28:59, GET, /welcome/static/jquery.js, HTTP/1.1, 200, 0.001036
127.0.0.1, 2010-03-12 14:28:59, GET, /welcome/static/calendar.css, HTTP/1.1, 200, 0.001594
127.0.0.1, 2010-03-12 14:28:59, GET, /welcome/static/calendar.js, HTTP/1.1, 200, 0.000821
127.0.0.1, 2010-03-12 14:28:59, GET, /welcome/static/base.css, HTTP/1.1, 200, 0.018120
127.0.0.1, 2010-03-12 14:28:59, GET, /welcome/static/menu.gif, HTTP/1.1, 200, 0.000619
127.0.0.1, 2010-03-12 14:28:59, GET, /welcome/static/background.gif, HTTP/1.1, 200, 0.002499
127.0.0.1, 2010-03-12 14:28:59, GET, /welcome/static/header.gif, HTTP/1.1, 200, 0.000530
127.0.0.1, 2010-03-12 14:29:16, GET, /cmdb/services/index, HTTP/1.1, 200, 0.203191
127.0.0.1, 2010-03-12 14:29:16, GET, /cmdb/static/jquery.js, HTTP/1.1, 200, 0.001479
127.0.0.1, 2010-03-12 14:29:16, GET, /cmdb/static/calendar.css, HTTP/1.1, 200, 0.001684
127.0.0.1, 2010-03-12 14:29:16, GET, /cmdb/static/calendar.js, HTTP/1.1, 200, 0.000594
127.0.0.1, 2010-03-12 14:29:16, GET, /cmdb/static/base.css, HTTP/1.1, 200, 0.000434
127.0.0.1, 2010-03-12 14:31:04, GET, /cmdb/services/index, HTTP/1.1, 500, 0.084653
127.0.0.1, 2010-03-12 14:31:11, GET, /cmdb/services/index, HTTP/1.1, 200, 0.052509
127.0.0.1, 2010-03-12 14:31:11, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000578
127.0.0.1, 2010-03-12 14:31:11, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000774
127.0.0.1, 2010-03-12 14:31:11, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000518
127.0.0.1, 2010-03-12 14:31:11, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.002223
127.0.0.1, 2010-03-12 14:31:26, GET, /cmdb/services/index, HTTP/1.1, 500, 0.031264
127.0.0.1, 2010-03-12 14:31:33, GET, /cmdb/services/index, HTTP/1.1, 200, 0.047240
127.0.0.1, 2010-03-12 14:31:33, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000995
127.0.0.1, 2010-03-12 14:31:33, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000534
127.0.0.1, 2010-03-12 14:31:33, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000405
127.0.0.1, 2010-03-12 14:31:33, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000934
127.0.0.1, 2010-03-12 14:32:51, GET, /cmdb/services/index, HTTP/1.1, 200, 0.096449
127.0.0.1, 2010-03-12 14:32:51, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000676
127.0.0.1, 2010-03-12 14:32:51, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000649
127.0.0.1, 2010-03-12 14:32:51, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000940
127.0.0.1, 2010-03-12 14:32:51, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000446
127.0.0.1, 2010-03-12 14:33:15, GET, /cmdb/services/index, HTTP/1.1, 200, 0.056630
127.0.0.1, 2010-03-12 14:33:15, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000626
127.0.0.1, 2010-03-12 14:33:15, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000663
127.0.0.1, 2010-03-12 14:33:15, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000406
127.0.0.1, 2010-03-12 14:33:15, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000388
127.0.0.1, 2010-03-12 14:33:25, GET, /cmdb/services/index, HTTP/1.1, 200, 0.051979
127.0.0.1, 2010-03-12 14:33:25, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001147
127.0.0.1, 2010-03-12 14:33:25, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000586
127.0.0.1, 2010-03-12 14:33:25, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000466
127.0.0.1, 2010-03-12 14:33:25, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000463
127.0.0.1, 2010-03-12 14:33:38, GET, /cmdb/services/index, HTTP/1.1, 200, 0.055352
127.0.0.1, 2010-03-12 14:33:38, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001144
127.0.0.1, 2010-03-12 14:33:38, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000557
127.0.0.1, 2010-03-12 14:33:38, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000661
127.0.0.1, 2010-03-12 14:33:38, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.001214
127.0.0.1, 2010-03-12 14:34:05, GET, /cmdb/services/index, HTTP/1.1, 200, 0.127342
127.0.0.1, 2010-03-12 14:34:05, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000502
127.0.0.1, 2010-03-12 14:34:05, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.001990
127.0.0.1, 2010-03-12 14:34:05, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000477
127.0.0.1, 2010-03-12 14:34:05, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000396
127.0.0.1, 2010-03-12 14:36:14, GET, /cmdb/apps/index, HTTP/1.1, 200, 0.179389
127.0.0.1, 2010-03-12 14:36:19, GET, /cmdb/services/index, HTTP/1.1, 200, 0.052049
127.0.0.1, 2010-03-12 14:36:21, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.178301
127.0.0.1, 2010-03-12 14:36:23, GET, /cmdb/groups/index, HTTP/1.1, 200, 0.028176
127.0.0.1, 2010-03-12 14:36:25, GET, /cmdb/apps/index, HTTP/1.1, 200, 0.193497
127.0.0.1, 2010-03-12 14:36:26, GET, /cmdb/services/index, HTTP/1.1, 200, 0.049710
127.0.0.1, 2010-03-12 14:36:26, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.060599
127.0.0.1, 2010-03-12 14:36:28, GET, /cmdb/dbs/index, HTTP/1.1, 200, 0.109552
127.0.0.1, 2010-03-12 14:36:29, GET, /cmdb/groups/index, HTTP/1.1, 200, 0.029647
127.0.0.1, 2010-03-12 14:36:30, GET, /cmdb/apps/index, HTTP/1.1, 200, 0.146304
127.0.0.1, 2010-03-12 14:36:31, GET, /cmdb/services/index, HTTP/1.1, 200, 0.056752
127.0.0.1, 2010-03-12 14:36:33, GET, /cmdb/instances/index, HTTP/1.1, 200, 0.052022
127.0.0.1, 2010-03-12 14:39:13, GET, /cmdb/groups/index, HTTP/1.1, 200, 0.852037
127.0.0.1, 2010-03-12 14:44:20, GET, /cmdb/groups/index, HTTP/1.1, 200, 0.110832
127.0.0.1, 2010-03-12 14:44:20, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.029805
127.0.0.1, 2010-03-12 14:44:20, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.001202
127.0.0.1, 2010-03-12 14:44:20, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000480
127.0.0.1, 2010-03-12 14:44:20, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000534
127.0.0.1, 2010-03-12 14:44:33, GET, /cmdb/services/index, HTTP/1.1, 200, 0.121275
127.0.0.1, 2010-03-12 14:44:53, GET, /cmdb/services/index, HTTP/1.1, 500, 0.157196
127.0.0.1, 2010-03-12 14:46:16, GET, /cmdb/services/index, HTTP/1.1, 200, 0.195876
127.0.0.1, 2010-03-12 14:46:16, GET, /cmdb/services/index, HTTP/1.1, 200, 0.213624
127.0.0.1, 2010-03-12 14:46:16, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001808
127.0.0.1, 2010-03-12 14:46:16, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000576
127.0.0.1, 2010-03-12 14:46:16, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000412
127.0.0.1, 2010-03-12 14:46:16, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000381
127.0.0.1, 2010-03-12 14:46:33, GET, /cmdb/services/index, HTTP/1.1, 200, 0.075710
127.0.0.1, 2010-03-12 14:46:33, GET, /cmdb/services/index, HTTP/1.1, 200, 0.060679
127.0.0.1, 2010-03-12 14:46:33, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002425
127.0.0.1, 2010-03-12 14:46:33, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.002559
127.0.0.1, 2010-03-12 14:46:33, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000466
127.0.0.1, 2010-03-12 14:46:33, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000419
127.0.0.1, 2010-03-12 14:46:47, GET, /cmdb/services/index, HTTP/1.1, 200, 0.052183
127.0.0.1, 2010-03-12 14:46:47, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001067
127.0.0.1, 2010-03-12 14:46:47, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000877
127.0.0.1, 2010-03-12 14:46:47, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000447
127.0.0.1, 2010-03-12 14:46:47, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000387
127.0.0.1, 2010-03-12 14:46:56, GET, /cmdb/services/index, HTTP/1.1, 200, 0.051663
127.0.0.1, 2010-03-12 14:46:56, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000508
127.0.0.1, 2010-03-12 14:46:56, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.002766
127.0.0.1, 2010-03-12 14:46:56, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000474
127.0.0.1, 2010-03-12 14:46:56, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000338
127.0.0.1, 2010-03-12 14:47:30, GET, /cmdb/services/index, HTTP/1.1, 200, 0.086113
127.0.0.1, 2010-03-12 14:47:30, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000566
127.0.0.1, 2010-03-12 14:47:30, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000961
127.0.0.1, 2010-03-12 14:47:30, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000615
127.0.0.1, 2010-03-12 14:47:30, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000383
127.0.0.1, 2010-03-12 14:47:30, GET, /cmdb/services/index, HTTP/1.1, 200, 0.155879
127.0.0.1, 2010-03-12 14:47:30, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.002128
127.0.0.1, 2010-03-12 14:47:30, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000518
127.0.0.1, 2010-03-12 14:47:30, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000417
127.0.0.1, 2010-03-12 14:47:30, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000465
127.0.0.1, 2010-03-12 14:47:37, GET, /cmdb/services/index, HTTP/1.1, 200, 0.054668
127.0.0.1, 2010-03-12 14:47:37, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001226
127.0.0.1, 2010-03-12 14:47:37, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000679
127.0.0.1, 2010-03-12 14:47:37, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000396
127.0.0.1, 2010-03-12 14:47:37, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000361
127.0.0.1, 2010-03-12 14:47:51, GET, /cmdb/services/index, HTTP/1.1, 200, 0.053307
127.0.0.1, 2010-03-12 14:47:51, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001145
127.0.0.1, 2010-03-12 14:47:51, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000689
127.0.0.1, 2010-03-12 14:47:51, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000551
127.0.0.1, 2010-03-12 14:47:51, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000442
127.0.0.1, 2010-03-12 14:48:02, GET, /cmdb/services/index, HTTP/1.1, 200, 0.062862
127.0.0.1, 2010-03-12 14:48:02, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001387
127.0.0.1, 2010-03-12 14:48:02, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000474
127.0.0.1, 2010-03-12 14:48:02, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000431
127.0.0.1, 2010-03-12 14:48:02, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000567
127.0.0.1, 2010-03-12 14:48:04, GET, /cmdb/services/index, HTTP/1.1, 200, 0.063124
127.0.0.1, 2010-03-12 14:48:04, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000557
127.0.0.1, 2010-03-12 14:48:04, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000579
127.0.0.1, 2010-03-12 14:48:04, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000380
127.0.0.1, 2010-03-12 14:48:04, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.003921
127.0.0.1, 2010-03-12 14:48:15, GET, /cmdb/services/index, HTTP/1.1, 200, 0.065968
127.0.0.1, 2010-03-12 14:48:15, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001164
127.0.0.1, 2010-03-12 14:48:15, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000529
127.0.0.1, 2010-03-12 14:48:15, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000384
127.0.0.1, 2010-03-12 14:48:15, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000349
127.0.0.1, 2010-03-12 14:48:24, GET, /cmdb/services/index, HTTP/1.1, 200, 0.051727
127.0.0.1, 2010-03-12 14:48:24, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001182
127.0.0.1, 2010-03-12 14:48:24, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000506
127.0.0.1, 2010-03-12 14:48:24, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000414
127.0.0.1, 2010-03-12 14:48:24, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000324
127.0.0.1, 2010-03-12 14:48:24, GET, /cmdb/services/index, HTTP/1.1, 200, 0.055677
127.0.0.1, 2010-03-12 14:48:24, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.001225
127.0.0.1, 2010-03-12 14:48:24, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000621
127.0.0.1, 2010-03-12 14:48:24, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000384
127.0.0.1, 2010-03-12 14:48:24, GET, /cmdb/static/base.css, HTTP/1.1, 304, 0.000693
127.0.0.1, 2010-03-12 14:49:12, GET, /cmdb/groups/index, HTTP/1.1, 200, 0.033873
127.0.0.1, 2010-03-12 14:50:24, GET, /cmdb/groups/index, HTTP/1.1, 200, 0.035170
127.0.0.1, 2010-03-12 14:50:24, GET, /cmdb/static/jquery.js, HTTP/1.1, 304, 0.000575
127.0.0.1, 2010-03-12 14:50:24, GET, /cmdb/static/calendar.css, HTTP/1.1, 304, 0.000981
127.0.0.1, 2010-03-12 14:50:24, GET, /cmdb/static/calendar.js, HTTP/1.1, 304, 0.000570
